,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,profit_per
3799,13.0,103.0,34.0,227.0,811.0,16066.0,1207,1789,0.0,44.0,5000000.0,2004.0,522.0,3.3,40,-4983934.0,0.32132
3808,44.0,105.0,0.0,394.0,745.0,37440.0,12672,1986,1.0,60.0,5000000.0,2014.0,508.0,7.5,0,-4962560.0,0.7488
3819,99.0,113.0,44.0,4.0,61.0,617228.0,6183,92,1.0,27.0,84450000.0,2006.0,12.0,7.4,1000,-83832772.0,0.7308798105387804
3821,104.0,148.0,0.0,263.0,3000.0,24475416.0,72443,3967,0.0,309.0,890000.0,1996.0,324.0,8.0,0,23585416.0,2750.0467415730336
3823,303.0,93.0,0.0,581.0,1000.0,47277326.0,138814,2990,0.0,1516.0,4800000.0,2005.0,1000.0,5.9,0,42477326.0,984.9442916666666
3824,122.0,94.0,187.0,427.0,1000.0,1247453.0,11202,3690,0.0,123.0,2800000.0,2005.0,887.0,6.8,750,-1552547.0,44.55189285714285
3825,359.0,121.0,337.0,41.0,982.0,1729969.0,68211,1520,0.0,219.0,5000000.0,2011.0,463.0,7.4,14000,-3270031.0,34.599380000000004
3826,130.0,118.0,7.0,339.0,968.0,1705139.0,4695,2545,0.0,69.0,4700000.0,1988.0,733.0,6.7,0,-2994861.0,36.27955319148936
3829,159.0,101.0,365.0,14.0,237.0,8025872.0,19234,302,3.0,258.0,4700000.0,1986.0,28.0,5.5,0,3325872.0,170.7632340425532
3831,440.0,90.0,0.0,428.0,33000.0,778565.0,83234,34779,1.0,475.0,4800000.0,2013.0,1000.0,5.7,30000,-4021435.0,16.220104166666665
3837,87.0,100.0,3.0,9.0,74.0,513836.0,6304,143,1.0,21.0,4600000.0,2010.0,52.0,7.2,0,-4086164.0,11.170347826086957
3839,121.0,97.0,4.0,577.0,13000.0,434417.0,8867,15093,1.0,65.0,4600000.0,2007.0,1000.0,5.9,0,-4165583.0,9.443847826086957
3841,45.0,96.0,37.0,542.0,801.0,81200000.0,87739,3113,0.0,133.0,4500000.0,1984.0,760.0,6.7,0,76700000.0,1804.4444444444443
3843,84.0,117.0,179.0,239.0,1000.0,52700832.0,107923,1862,4.0,197.0,4500000.0,1994.0,398.0,7.1,0,48200832.0,1171.1296
3846,202.0,108.0,0.0,346.0,22000.0,13060843.0,149528,26050,0.0,454.0,15000000.0,2002.0,3000.0,7.7,0,-1939157.0,87.07228666666667
3848,120.0,109.0,0.0,126.0,3000.0,3798532.0,41138,3668,0.0,208.0,4500000.0,1996.0,441.0,7.4,2000,-701468.0,84.41182222222223
3849,234.0,102.0,0.0,167.0,1000.0,3609278.0,573541,2235,0.0,1916.0,4500000.0,2000.0,1000.0,8.4,38000,-890722.0,80.20617777777778
3851,35.0,115.0,98.0,4.0,341.0,1687311.0,2412,371,3.0,40.0,700000000.0,1998.0,26.0,7.2,539,-698312689.0,0.24104442857142858
3853,49.0,98.0,10.0,402.0,589.0,10429707.0,10483,2705,1.3846979865771811,125.0,5000000.0,2014.0,416.0,5.4,0,5429707.0,208.59413999999998
3854,283.0,133.0,219.0,701.0,15000.0,727883.0,580999,17040,1.0,2110.0,4500000.0,2001.0,933.0,8.1,33000,-3772117.0,16.175177777777776
3856,54.0,122.0,4.0,3.0,25.0,713413.0,9171,48,1.0,68.0,4500000.0,1997.0,20.0,7.8,689,-3786587.0,15.853622222222223
3857,92.0,106.0,68.0,391.0,835.0,410241.0,32357,2110,0.0,199.0,2000000.0,2002.0,601.0,6.8,3000,-1589759.0,20.512050000000002
3859,202.0,112.0,0.0,38.0,717.0,211667.0,53508,907,0.0,131.0,4200000000.0,2005.0,126.0,7.7,4000,-4199788333.0,0.005039690476190476
3861,54.0,99.0,0.0,798.0,26000.0,92191.0,29463,29325,1.0,84.0,2500000.0,2001.0,1000.0,6.5,0,-2407809.0,3.6876399999999996
3862,98.0,110.0,143.0,76.0,155.0,49413.0,6919,398,0.0,26.0,35000000.0,2006.0,96.0,7.3,528,-34950587.0,0.14118
3865,138.0,104.0,0.0,329.0,14000.0,108229.0,30836,15860,1.0,137.0,4500000.0,2009.0,1000.0,5.9,7000,-4391771.0,2.405088888888889
3867,149.0,133.0,869.0,425.0,888.0,112000000.0,680041,2176,0.0,760.0,4400000.0,1975.0,721.0,8.7,32000,107600000.0,2545.4545454545455
3872,29.0,103.0,249.0,261.0,2000.0,8691.0,4952,3089,1.0,32.0,4500000.0,2014.0,298.0,5.8,0,-4491309.0,0.19313333333333332
3873,111.0,112.0,63.0,422.0,2000.0,26345.0,16445,4810,4.0,99.0,3000000.0,2012.0,1000.0,6.1,0,-2973655.0,0.8781666666666667
3876,149.0,101.0,51.0,8.0,446.0,20772796.0,34232,497,1.0,346.0,6000000.0,2002.0,20.0,7.6,0,14772796.0,346.2132666666667
3883,232.0,104.0,335.0,16.0,114.0,1487477.0,47097,206,0.0,310.0,4200000.0,2004.0,28.0,6.5,0,-2712523.0,35.41611904761905
3884,63.0,112.0,277.0,327.0,1000.0,62549000.0,41361,2412,0.0,148.0,2300000.0,1992.0,530.0,7.3,0,60249000.0,2719.5217391304345
3885,75.0,94.0,84.0,95.0,110.0,105500000.0,31260,582,0.0,152.0,4000000.0,1981.0,95.0,6.2,0,101500000.0,2637.5
3886,274.0,90.0,0.0,231.0,648.0,101055.0,17478,1951,0.0,159.0,4000000.0,2009.0,529.0,5.0,0,-3898945.0,2.5263750000000003
3888,265.0,101.0,0.0,11.0,19000.0,44566004.0,321283,32015,0.0,1848.0,4000000.0,2003.0,13000.0,7.8,17000,40566004.0,1114.1501
3889,154.0,93.0,11000.0,629.0,11000.0,39200000.0,192940,12691,0.0,491.0,4000000.0,1977.0,636.0,8.1,0,35200000.0,980.0000000000001
3890,44.0,152.0,309.0,132.0,232.0,36000000.0,9456,825,0.0,107.0,4000000.0,1952.0,178.0,6.7,625,32000000.0,900.0
3892,153.0,112.0,395.0,80.0,13000.0,31252964.0,71495,13707,1.0,522.0,4000000.0,2001.0,595.0,7.1,0,27252964.0,781.3240999999999
3893,256.0,95.0,9.0,428.0,584.0,131175.0,30219,1885,2.0,200.0,8500000.0,2015.0,430.0,5.6,22000,-8368825.0,1.543235294117647
3894,123.0,111.0,81.0,687.0,12000.0,31968347.0,93894,14823,0.0,286.0,3600000.0,1995.0,898.0,7.6,0,28368347.0,888.009638888889
3898,149.0,91.0,357.0,326.0,3000.0,35385560.0,27198,4807,1.0,131.0,4000000.0,2015.0,465.0,4.6,8000,31385560.0,884.6389999999999
3901,323.0,106.0,450.0,712.0,14000.0,20803237.0,110616,18645,1.0,291.0,3500000.0,2010.0,3000.0,7.1,16000,17303237.0,594.3782
3902,172.0,93.0,0.0,133.0,355.0,13008928.0,73501,837,0.0,333.0,4000000.0,1988.0,151.0,7.3,27000,9008928.0,325.22319999999996
3905,161.0,93.0,8.0,400.0,45000.0,15152879.0,13506,46868,0.0,68.0,5000000.0,2013.0,541.0,4.0,0,10152879.0,303.05758
3906,548.0,165.0,0.0,127.0,230.0,25359200.0,266020,673,0.0,836.0,4000000.0,2014.0,193.0,8.0,92000,21359200.0,633.98
3907,177.0,96.0,11000.0,405.0,19000.0,10515579.0,66840,20132,0.0,248.0,4000000.0,2006.0,427.0,6.7,0,6515579.0,262.889475
3909,27.0,93.0,69.0,69.0,522.0,10097096.0,5612,955,2.0,38.0,4000000.0,2001.0,231.0,4.6,842,6097096.0,252.4274
3910,22.0,82.0,69.0,585.0,939.0,9821335.0,1415,3354,1.0,10.0,6000000.0,2000.0,706.0,4.0,118,3821335.0,163.68891666666667
3911,157.0,101.0,47.0,407.0,658.0,8243880.0,28714,3086,1.0,215.0,3200000.0,2003.0,636.0,7.0,762,5043880.0,257.62125
3913,125.0,81.0,5.0,710.0,49000.0,7825820.0,13086,50831,0.0,156.0,4000000.0,2006.0,780.0,5.9,576,3825820.0,195.6455
3916,300.0,105.0,171.0,143.0,382.0,7159147.0,120189,954,0.0,308.0,3400000.0,2007.0,273.0,7.5,11000,3759147.0,210.56314705882352
3917,69.0,86.0,89.0,511.0,986.0,17314483.0,14621,4073,2.0,48.0,4000000.0,2014.0,713.0,4.7,0,13314483.0,432.862075
3918,143.0,110.0,675.0,968.0,16000.0,6525762.0,44339,19928,2.0,425.0,4000000.0,2002.0,977.0,6.7,0,2525762.0,163.14405
3921,51.0,110.0,99.0,960.0,4000.0,4301331.0,78241,7921,6.0,177.0,4000000.0,1995.0,975.0,6.7,0,301331.0,107.533275
3922,163.0,104.0,30.0,296.0,769.0,4046737.0,67949,2251,1.0,390.0,4000000.0,2002.0,413.0,7.1,15000,46737.0,101.16842500000001
3923,52.0,96.0,2.0,0.0,960.0,3713002.0,3611,972,1.0,62.0,8000000.0,2003.0,12.0,2.7,131,-4286998.0,46.412525
3924,40.0,110.0,0.0,237.0,721.0,3468572.0,10073,1966,0.0,78.0,4000000.0,1988.0,246.0,7.3,816,-531428.0,86.7143
3925,50.0,84.0,378.0,611.0,925.0,2892582.0,22697,3559,0.0,202.0,4000000.0,1996.0,729.0,7.6,0,-1107418.0,72.31455
3926,45.0,94.0,24.0,545.0,834.0,2800000.0,4377,2662,3.0,85.0,4000000.0,1999.0,625.0,5.8,309,-1200000.0,70.0
3927,121.0,93.0,131.0,90.0,497.0,2426851.0,16224,776,1.0,76.0,4000000.0,2007.0,113.0,6.5,830,-1573149.0,60.671275
3928,114.0,96.0,101.0,71.0,730.0,1325073.0,18762,1208,0.0,91.0,4000000.0,2005.0,394.0,6.6,708,-2674927.0,33.126825
3930,116.0,101.0,21.0,161.0,420.0,864959.0,20275,1215,0.0,151.0,4000000.0,2005.0,291.0,6.9,0,-3135041.0,21.623975
3931,115.0,102.0,330.0,0.0,48.0,2601847.0,22457,48,0.0,69.0,4000000.0,2011.0,0.0,8.5,26000,-1398153.0,65.04617499999999
3932,15.0,87.0,101.0,324.0,721.0,800000.0,2308,1700,0.0,35.0,4000000.0,1987.0,576.0,4.8,550,-3200000.0,20.0
3935,41.0,99.0,60.0,444.0,979.0,562059.0,8535,3130,4.0,113.0,4000000.0,2002.0,665.0,7.0,872,-3437941.0,14.051475
3936,31.0,106.0,81.0,687.0,2000.0,399793.0,2877,4343,0.0,70.0,4000000.0,1999.0,811.0,5.4,111,-3600207.0,9.994825
3938,232.0,117.0,234.0,221.0,12000.0,371897.0,36494,13607,2.0,118.0,4000000.0,2013.0,1000.0,6.9,11000,-3628103.0,9.297424999999999
3939,43.0,99.0,13.0,159.0,419.0,302204.0,6705,975,3.0,53.0,3000000.0,1997.0,254.0,6.6,167,-2697796.0,10.073466666666667
3940,68.0,102.0,212.0,195.0,10000.0,354704.0,2705,11083,0.0,38.0,1300000.0,1987.0,633.0,5.9,314,-945296.0,27.28492307692308
3941,51.0,85.0,0.0,209.0,945.0,265107.0,4617,2282,1.0,93.0,1500000.0,2000.0,774.0,6.3,614,-1234893.0,17.6738
3942,33.0,86.0,8.0,428.0,759.0,185577.0,2133,2805,1.0,31.0,4000000.0,1999.0,638.0,6.3,182,-3814423.0,4.639425
3943,26.0,120.0,45.0,69.0,623.0,100412.0,2112,824,0.0,7.0,4000000.0,2013.0,85.0,7.7,0,-3899588.0,2.5103
3944,109.0,106.0,0.0,67.0,617.0,58214.0,34224,916,0.0,137.0,9500000.0,2010.0,163.0,7.0,10000,-9441786.0,0.6127789473684211
3945,34.0,103.0,272.0,70.0,736.0,75078.0,1398,1403,4.0,26.0,14000000.0,2000.0,450.0,6.3,132,-13924922.0,0.5362714285714286
3946,31.0,93.0,12.0,15.0,578.0,64359.0,811,643,1.0,26.0,2500000.0,1998.0,29.0,5.9,108,-2435641.0,2.57436
3947,141.0,112.0,105.0,748.0,18000.0,317125.0,23334,25269,0.0,87.0,16000000.0,2013.0,6000.0,6.2,0,-15682875.0,1.98203125
3949,64.0,113.0,58.0,9.0,331.0,146402.0,9913,387,1.0,38.0,4000000.0,2002.0,27.0,7.7,0,-3853598.0,3.66005
3950,215.0,98.0,53.0,65.0,530.0,18469.0,34263,1038,1.0,141.0,650000.0,2010.0,238.0,6.5,0,-631531.0,2.8413846153846154
3952,12.0,92.0,19.0,599.0,18000.0,12836.0,1686,20135,1.0,28.0,4000000.0,1997.0,759.0,5.8,161,-3987164.0,0.3209
3953,70.0,106.0,19.0,9.0,585.0,20262.0,1738,629,2.0,10.0,4000000.0,2014.0,29.0,6.1,278,-3979738.0,0.50655
3959,36.0,93.0,55.0,5.0,223.0,4063.0,2086,242,3.0,20.0,4000000.0,2012.0,11.0,5.2,657,-3995937.0,0.101575
3970,157.0,226.0,149.0,248.0,503.0,198655278.0,215340,1862,1.0,706.0,3977000.0,1939.0,384.0,8.2,16000,194678278.0,4995.103796831782
3971,31.0,104.0,10.0,196.0,507.0,143653.0,1177,1281,0.0,10.0,4000000.0,2014.0,236.0,6.0,0,-3856347.0,3.591325
3972,53.0,152.0,541.0,288.0,773.0,14873.0,5294,2888,2.0,67.0,3800000.0,1965.0,575.0,6.8,251,-3785127.0,0.39139473684210524
3974,21.0,107.0,24.0,83.0,277.0,8000000.0,3167,731,0.0,90.0,3768785.0,1950.0,244.0,7.0,456,4231215.0,212.2700021359669
3977,78.0,95.0,89.0,388.0,963.0,37606.0,31836,2658,0.0,90.0,3500000.0,2009.0,654.0,6.8,0,-3462394.0,1.0744571428571428
3978,41.0,102.0,136.0,48.0,89.0,2956000.0,3258,282,0.0,54.0,3700000.0,1948.0,78.0,7.1,359,-744000.0,79.8918918918919
3979,61.0,99.0,29.0,64.0,117.0,19959.0,3579,298,2.0,14.0,3800000.0,2009.0,64.0,6.9,0,-3780041.0,0.5252368421052631
3980,112.0,109.0,13.0,480.0,3000.0,2706659.0,17770,5977,0.0,172.0,2000000.0,2006.0,796.0,6.9,0,706659.0,135.33295
3984,122.0,91.0,11.0,121.0,1000.0,45857453.0,82232,2323,3.0,174.0,3500000.0,1997.0,891.0,7.2,0,42357453.0,1310.212942857143
3985,134.0,88.0,104.0,318.0,628.0,83400000.0,160281,2726,0.0,427.0,3500000.0,1980.0,575.0,7.8,16000,79900000.0,2382.857142857143
3987,20.0,97.0,473.0,624.0,826.0,27900000.0,74626,3455,1.0,157.0,3500000.0,1995.0,723.0,7.3,8000,24400000.0,797.1428571428571
3988,28.0,97.0,117.0,556.0,851.0,27900000.0,39508,3036,2.0,96.0,3500000.0,1993.0,582.0,7.5,0,24400000.0,797.1428571428571
3990,95.0,85.0,10.0,178.0,3000.0,14000000.0,15956,3617,0.0,118.0,3500000.0,1987.0,273.0,6.0,1000,10500000.0,400.0
3996,425.0,92.0,22.0,159.0,648.0,25138292.0,66483,1122,0.0,452.0,3500000.0,2015.0,191.0,6.8,43000,21638292.0,718.2369142857143
3997,19.0,93.0,0.0,78.0,625.0,10305534.0,1721,987,2.0,38.0,3500000.0,1998.0,118.0,3.9,280,6805534.0,294.4438285714286
3998,43.0,96.0,0.0,111.0,385.0,9449219.0,13949,995,2.0,98.0,3500000.0,1996.0,356.0,6.1,453,5949219.0,269.9776857142857
3999,127.0,105.0,386.0,248.0,3000.0,6390032.0,24977,4238,2.0,229.0,3500000.0,1998.0,258.0,7.5,0,2890032.0,182.57234285714284
4000,262.0,129.0,195.0,50.0,827.0,20167424.0,131831,1044,0.0,231.0,2000000.0,2009.0,88.0,8.2,33000,18167424.0,1008.3712
4003,252.0,37.0,0.0,199.0,634.0,5923044.0,113451,1347,0.0,537.0,3600000.0,1987.0,328.0,7.8,0,2323044.0,164.529
4004,31.0,81.0,0.0,542.0,560.0,3293258.0,11399,2238,0.0,131.0,3000000.0,2001.0,555.0,5.2,0,293258.0,109.77526666666665
4006,39.0,106.0,22.0,10.0,174.0,886410.0,1024,222,0.0,494.0,3500000.0,1998.0,16.0,6.8,140,-2613590.0,25.325999999999997
4007,337.0,103.0,12.0,4.0,29.0,252652.0,54104,44,0.0,199.0,19900000.0,2010.0,4.0,7.0,38000,-19647348.0,1.269608040201005
4008,30.0,101.0,0.0,681.0,827.0,220234.0,1950,3574,3.0,24.0,3500000.0,2006.0,729.0,6.5,360,-3279766.0,6.2924
4010,50.0,98.0,9.0,405.0,11000.0,101228.0,7228,20009,4.0,53.0,3500000.0,2005.0,8000.0,6.4,414,-3398772.0,2.8922285714285714
4011,50.0,91.0,23.0,660.0,4000.0,96793.0,12188,6380,3.0,135.0,3500000.0,2004.0,756.0,5.3,1000,-3403207.0,2.7655142857142856
4012,9.0,105.0,28.0,131.0,426.0,123777.0,342,1043,0.0,15.0,3500000.0,2016.0,294.0,4.7,0,-3376223.0,3.536485714285714
4024,169.0,80.0,10.0,34.0,11000.0,77413017.0,45984,11218,0.0,331.0,8000000.0,2005.0,108.0,7.6,0,69413017.0,967.6627125
4025,290.0,107.0,78.0,969.0,18000.0,5354039.0,92599,22834,8.0,225.0,3500000.0,2011.0,2000.0,7.1,21000,1854039.0,152.97254285714286
4027,159.0,92.0,0.0,539.0,1000.0,2926565.0,28573,3608,0.0,72.0,3000000.0,2008.0,585.0,6.5,0,-73435.0,97.55216666666666
4028,535.0,107.0,141.0,535.0,24000.0,13092000.0,399138,26495,0.0,731.0,3300000.0,2014.0,970.0,8.5,129000,9792000.0,396.72727272727275
4029,214.0,135.0,353.0,40.0,1000.0,7563397.0,533200,1211,0.0,749.0,3300000.0,2002.0,69.0,8.7,28000,4263397.0,229.1938484848485
4030,47.0,99.0,8.0,78.0,798.0,104257.0,19194,1430,2.0,160.0,2200000.0,1999.0,472.0,7.1,0,-2095743.0,4.738954545454545
4033,349.0,115.0,346.0,26.0,74.0,610968.0,170155,216,1.0,249.0,3800000.0,2012.0,69.0,8.3,60000,-3189032.0,16.078105263157894
4035,60.0,91.0,38.0,377.0,625.0,8108247.0,9607,2747,0.0,174.0,3300000.0,2006.0,464.0,7.4,0,4808247.0,245.70445454545452
4038,16.0,92.0,4.0,405.0,631.0,7680.0,704,2020,0.0,18.0,2000000.0,1999.0,443.0,6.4,100,-1992320.0,0.384
4043,155.0,101.0,13.0,6.0,280.0,6517198.0,30474,308,0.0,172.0,3000000.0,2004.0,11.0,7.5,0,3517198.0,217.23993333333334
4044,261.0,105.0,101.0,157.0,1000.0,5776314.0,73349,2016,4.0,142.0,3200000.0,2010.0,394.0,7.2,15000,2576314.0,180.5098125
4046,94.0,109.0,644.0,559.0,1000.0,141600000.0,90177,3468,6.0,257.0,3000000.0,1978.0,783.0,7.6,0,138600000.0,4720.0
4047,164.0,110.0,82.0,177.0,387.0,51100000.0,139432,1198,2.0,418.0,3000000.0,1964.0,202.0,7.8,0,48100000.0,1703.3333333333335
4050,134.0,94.0,0.0,557.0,2000.0,16501785.0,469561,3559,4.0,514.0,3500000.0,1996.0,887.0,8.2,21000,13001785.0,471.4795714285715
4051,53.0,115.0,0.0,360.0,1000.0,38168022.0,4687,1964,0.0,83.0,3000000.0,2000.0,436.0,6.6,290,35168022.0,1272.2674
4052,264.0,98.0,21.0,189.0,438.0,84749884.0,82133,1081,0.0,359.0,3000000.0,2010.0,332.0,5.7,14000,81749884.0,2824.9961333333335
4053,94.0,91.0,52.0,482.0,773.0,24788807.0,21245,1965,0.0,213.0,3000000.0,1998.0,588.0,7.4,0,21788807.0,826.2935666666667
4054,215.0,120.0,909.0,184.0,909.0,21244913.0,123090,1779,2.0,888.0,4000000.0,2002.0,504.0,8.0,4000,17244913.0,531.122825
4056,138.0,87.0,28.0,217.0,426.0,30000000.0,43485,1472,0.0,327.0,2200000.0,1985.0,359.0,5.4,0,27800000.0,1363.6363636363637
4057,55.0,117.0,133.0,249.0,687.0,20966644.0,29610,1665,0.0,94.0,3000000.0,1985.0,443.0,7.4,0,17966644.0,698.8881333333334
4058,361.0,85.0,65.0,535.0,942.0,64423650.0,139329,3708,0.0,578.0,3000000.0,2013.0,810.0,5.7,31000,61423650.0,2147.455
4059,411.0,110.0,301.0,412.0,1000.0,48056940.0,155153,2239,0.0,524.0,3000000.0,2012.0,419.0,6.8,58000,45056940.0,1601.898
4060,24.0,113.0,9.0,12.0,71.0,19184015.0,1466,159,1.0,35.0,3000000.0,2002.0,65.0,5.4,63,16184015.0,639.4671666666667
4063,35.0,98.0,188.0,693.0,2000.0,24629916.0,12942,4277,0.0,34.0,3000000.0,1997.0,970.0,5.1,902,21629916.0,820.9972
4065,158.0,86.0,41.0,155.0,956.0,19472057.0,25332,1862,0.0,307.0,3000000.0,1986.0,316.0,5.9,0,16472057.0,649.0685666666667
4066,122.0,161.0,767.0,87.0,682.0,27200000.0,149444,1035,2.0,273.0,3000000.0,1957.0,119.0,8.2,0,24200000.0,906.6666666666666
4067,16.0,100.0,32.0,175.0,610.0,15369573.0,2580,1441,1.0,54.0,3000000.0,1990.0,232.0,5.3,710,12369573.0,512.3191
4070,112.0,91.0,18.0,307.0,935.0,15935068.0,19331,2899,0.0,317.0,2500000.0,1993.0,805.0,4.3,949,13435068.0,637.4027199999999
4072,114.0,100.0,1000.0,220.0,989.0,11694528.0,7721,2165,0.0,72.0,3000000.0,2005.0,744.0,7.2,635,8694528.0,389.81759999999997
4075,49.0,84.0,23.0,706.0,1000.0,10017041.0,8265,4815,3.0,20.0,3000000.0,2009.0,927.0,5.9,545,7017041.0,333.90136666666666
4081,37.0,99.0,18.0,233.0,939.0,7059537.0,8279,2321,0.0,101.0,3000000.0,2006.0,407.0,3.0,837,4059537.0,235.31789999999998
4082,405.0,109.0,0.0,48.0,140.0,8114507.0,95362,328,1.0,270.0,3000000.0,2013.0,63.0,7.9,62000,5114507.0,270.48356666666666
4083,29.0,95.0,4.0,152.0,641.0,7888703.0,8465,1389,1.0,65.0,3000000.0,1987.0,168.0,3.2,491,4888703.0,262.9567666666667
4084,81.0,97.0,152.0,135.0,674.0,7282851.0,9502,1395,1.0,100.0,3000000.0,1988.0,174.0,6.5,812,4282851.0,242.76170000000002
4086,75.0,90.0,15.0,453.0,953.0,5844929.0,6000,2510,1.0,109.0,3000000.0,2002.0,625.0,7.0,595,2844929.0,194.83096666666665
4089,82.0,96.0,70.0,163.0,883.0,4170647.0,14548,1616,0.0,161.0,1900000.0,1999.0,183.0,6.9,1000,2270647.0,219.50773684210526
4090,48.0,82.0,0.0,51.0,472.0,4142507.0,3665,858,1.0,81.0,3000000.0,2000.0,324.0,4.4,131,1142507.0,138.08356666666666
4091,33.0,109.0,300.0,200.0,729.0,4109095.0,8239,1292,0.0,92.0,3000000.0,1996.0,257.0,6.0,0,1109095.0,136.96983333333333
4094,22.0,98.0,16.0,222.0,687.0,3902679.0,3943,1806,0.0,49.0,3000000.0,1993.0,233.0,5.3,217,902679.0,130.0893
4095,30.0,95.0,45.0,267.0,578.0,3559990.0,8005,1363,0.0,49.0,3000000.0,1997.0,341.0,5.3,417,559990.0,118.66633333333334
4097,79.0,104.0,11.0,194.0,11000.0,3287435.0,8603,12250,2.0,115.0,4500000.0,2001.0,813.0,7.1,430,-1212565.0,73.05411111111111
4098,49.0,87.0,18.0,844.0,3000.0,3071947.0,18711,9555,3.0,183.0,3500000.0,1999.0,2000.0,5.4,0,-428053.0,87.7699142857143
4099,42.0,108.0,232.0,353.0,10000.0,2961991.0,15885,11459,4.0,78.0,3300000.0,1996.0,721.0,6.9,0,-338009.0,89.75730303030302
4101,152.0,94.0,151.0,29.0,113.0,2912363.0,25063,278,1.0,177.0,3000000.0,2005.0,64.0,7.3,0,-87637.0,97.07876666666667
4103,23.0,89.0,269.0,24.0,489.0,2223990.0,761,539,1.0,14.0,3000000.0,2003.0,26.0,6.6,26,-776010.0,74.13300000000001
4104,254.0,102.0,0.0,387.0,40000.0,1821983.0,31089,43810,0.0,261.0,3000000.0,2014.0,3000.0,5.4,20000,-1178017.0,60.73276666666667
4105,305.0,120.0,0.0,38.0,717.0,2181290.0,356181,852,0.0,809.0,3000000.0,2003.0,78.0,8.4,43000,-818710.0,72.70966666666666
4106,19.0,110.0,13.0,221.0,439.0,2848578.0,3942,1567,0.0,65.0,3500000.0,2010.0,399.0,6.3,0,-651422.0,81.38794285714286
4107,272.0,86.0,59.0,104.0,694.0,703002.0,37495,1249,4.0,230.0,3000000.0,2011.0,324.0,6.1,37000,-2296998.0,23.4334
4108,5.0,101.0,0.0,165.0,574.0,3105269.0,368,1335,2.0,8.0,3000000.0,2016.0,327.0,5.0,174,105269.0,103.50896666666667
4110,5.0,87.0,84.0,331.0,702.0,252726.0,1289,2715,0.0,18.0,3000000.0,2006.0,366.0,7.2,76,-2747274.0,8.424199999999999
4114,156.0,87.0,21.0,416.0,4000.0,418268.0,37156,8353,3.0,129.0,3000000.0,2012.0,3000.0,5.3,0,-2581732.0,13.942266666666667
4117,82.0,93.0,78.0,197.0,536.0,200803.0,7988,1467,3.0,71.0,3000000.0,2012.0,317.0,5.3,0,-2799197.0,6.693433333333333
4120,40.0,98.0,7.0,17.0,289.0,95016.0,11074,362,0.0,56.0,2700000.0,2004.0,38.0,7.4,442,-2604984.0,3.519111111111111
4121,8.0,100.0,27.0,847.0,1000.0,73678.0,266,4374,1.0,8.0,3000000.0,2011.0,902.0,5.9,348,-2926322.0,2.4559333333333333
4122,63.0,88.0,26.0,236.0,487.0,143000.0,4122,1495,0.0,48.0,5000000.0,2009.0,298.0,4.1,0,-4857000.0,2.86
4123,20.0,97.0,700.0,56.0,599.0,39852.0,1238,1030,1.0,25.0,3000000.0,1999.0,325.0,6.7,117,-2960148.0,1.3284
4124,174.0,122.0,87.0,605.0,2000.0,22000.0,30511,4920,4.0,226.0,3000000.0,2011.0,683.0,5.8,0,-2978000.0,0.7333333333333333
4130,21.0,96.0,15.0,357.0,433.0,5005.0,2280,1929,2.0,14.0,3000000.0,2009.0,396.0,5.9,448,-2994995.0,0.16683333333333333
4144,71.0,113.0,179.0,11.0,119.0,5595428.0,28951,167,0.0,257.0,2900000.0,1998.0,14.0,8.0,0,2695428.0,192.9457931034483
4147,35.0,105.0,39.0,183.0,267.0,3123749.0,746,1231,8.0,27.0,1500000.0,2005.0,225.0,6.5,88,1623749.0,208.24993333333333
4149,73.0,93.0,4.0,394.0,875.0,100675.0,5695,2305,0.0,23.0,3000000.0,2010.0,412.0,6.4,0,-2899325.0,3.3558333333333334
4151,251.0,89.0,192.0,142.0,447.0,3645438.0,55040,923,1.0,539.0,2200000.0,2003.0,236.0,6.8,0,1445438.0,165.70172727272728
4154,159.0,116.0,153.0,165.0,275.0,22201636.0,33567,727,1.0,206.0,8000000.0,2005.0,247.0,7.4,0,14201636.0,277.52045
4155,181.0,120.0,0.0,102.0,105.0,25000000.0,175196,527,2.0,350.0,2883848.0,1959.0,103.0,8.3,10000,22116152.0,866.8972844615944
4156,110.0,88.0,152.0,181.0,935.0,19170001.0,21359,1855,0.0,270.0,2800000.0,1988.0,448.0,5.3,0,16370001.0,684.6428928571428
4157,213.0,102.0,149.0,357.0,695.0,22202612.0,291875,2509,3.0,533.0,2800000.0,1939.0,421.0,8.1,14000,19402612.0,792.9504285714286
4158,129.0,106.0,0.0,481.0,1000.0,86300000.0,112671,2703,0.0,315.0,2800000.0,1974.0,595.0,8.0,14000,83500000.0,3082.1428571428573
4159,280.0,95.0,0.0,192.0,569.0,952620.0,40800,1797,0.0,332.0,2000000.0,2007.0,529.0,5.7,0,-1047380.0,47.631
4161,61.0,113.0,9.0,42.0,402.0,9054736.0,5744,787,1.0,57.0,2700000.0,1997.0,222.0,7.1,381,6354736.0,335.36059259259264
4168,121.0,93.0,0.0,628.0,1000.0,119500000.0,95294,4701,0.0,363.0,2600000.0,1974.0,1000.0,7.8,12000,116900000.0,4596.153846153846
