,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,profit,profit_per
1472,45.0,99.0,1000.0,409.0,849.0,10572742.0,2326,2269,1.0,21.0,8000000.0,2009.0,578.0,738,2572742.0,132.159275
1473,12.0,96.0,23.0,503.0,927.0,9658370.0,1180,3552,6.0,9.0,5000000.0,2016.0,509.0,740,4658370.0,193.1674
1474,29.0,82.0,99.0,44.0,93.0,9628751.0,5164,315,0.0,65.0,5000000.0,2000.0,45.0,207,4628751.0,192.57502
1475,121.0,92.0,12.0,797.0,3000.0,8786715.0,40274,5668,5.0,324.0,5000000.0,2004.0,835.0,0,3786715.0,175.73430000000005
1476,135.0,112.0,66.0,21.0,150.0,3432342.0,24921,253,2.0,166.0,6000000.0,2003.0,28.0,0,-2567658.0,57.20570000000001
1477,56.0,90.0,23.0,560.0,847.0,6755271.0,7319,3004,4.0,131.0,5000000.0,2001.0,591.0,327,1755271.0,135.10542
1478,59.0,150.0,3.0,448.0,859.0,6157157.0,21416,3942,1.0,198.0,5000000.0,1989.0,448.0,0,1157157.0,123.14314
1479,60.0,91.0,84.0,572.0,1000.0,5480318.0,9427,2691,0.0,79.0,5000000.0,1998.0,778.0,462,480318.0,109.60636000000001
1480,81.0,95.0,4000.0,334.0,4000.0,5308707.0,15053,5245,2.0,165.0,5000000.0,2001.0,585.0,393,308707.0,106.17414
1481,415.0,97.0,0.0,372.0,18000.0,5009677.0,260607,19404,0.0,485.0,5000000.0,2009.0,572.0,47000,9677.0,100.19354
1482,120.0,112.0,460.0,395.0,990.0,4306697.0,26720,2820,0.0,196.0,5000000.0,1997.0,900.0,920,-693303.0,86.13394
1483,195.0,122.0,22.0,32.0,186.0,3950029.0,12411,416,0.0,89.0,4000000.0,2010.0,135.0,0,-49971.0,98.750725
1484,109.0,110.0,19.0,39.0,25000.0,4040588.0,12233,25676,0.0,89.0,5000000.0,2008.0,579.0,0,-959412.0,80.81175999999998
1485,93.0,108.0,0.0,88.0,14000.0,3049135.0,50197,14574,2.0,265.0,5000000.0,1994.0,433.0,0,-1950865.0,60.9827
1486,12.0,121.0,35.0,473.0,4000.0,4700361.0,2047,6617,0.0,29.0,5000000.0,2015.0,849.0,0,-299639.0,94.00721999999999
1487,155.0,97.0,7.0,939.0,8000.0,2711210.0,40305,10517,1.0,86.0,5000000.0,2010.0,981.0,0,-2288790.0,54.2242
1488,81.0,116.0,52.0,102.0,624.0,1980338.0,12366,1209,2.0,151.0,5000000.0,1998.0,385.0,507,-3019662.0,39.606759999999994
1489,204.0,94.0,122.0,360.0,23000.0,1082044.0,281649,24994,0.0,458.0,5000000.0,2004.0,1000.0,21000,-3917956.0,21.640880000000006
1490,19.0,103.0,261.0,145.0,722.0,1100000.0,3665,1201,0.0,39.0,5000000.0,1992.0,280.0,247,-3900000.0,22.0
1491,163.0,112.0,52.0,688.0,10000.0,2445646.0,32382,12897,1.0,99.0,5000000.0,2014.0,963.0,13000,-2554354.0,48.91292
1492,248.0,91.0,263.0,192.0,967.0,2221809.0,40618,1582,0.0,144.0,5000000.0,2010.0,289.0,0,-2778191.0,44.43618
1493,39.0,98.0,13.0,600.0,3000.0,296665.0,12675,5185,1.0,158.0,5000000.0,2003.0,971.0,0,-4703335.0,5.9333
1494,322.0,95.0,57.0,233.0,727.0,3219029.0,28845,1836,0.0,125.0,5000000.0,2015.0,442.0,10000,-1780971.0,64.38058000000001
1495,12.0,99.0,0.0,361.0,578.0,830210.0,1900,3382,0.0,56.0,5000000.0,2014.0,435.0,0,-4169790.0,16.6042
1496,83.0,91.0,0.0,65.0,387.0,1040879.0,54478,648,0.0,184.0,7000000.0,1996.0,96.0,0,-5959121.0,14.8697
1497,37.0,97.0,18000.0,977.0,10000.0,326308.0,6632,13718,3.0,69.0,5000000.0,1996.0,1000.0,225,-4673692.0,6.52616
1498,27.0,90.0,6.0,940.0,3000.0,124720.0,1560,4987,0.0,15.0,5000000.0,2008.0,1000.0,777,-4875280.0,2.4944
1499,31.0,90.0,204.0,697.0,1000.0,99147.0,1884,3207,3.0,28.0,2000000.0,1998.0,697.0,69,-1900853.0,4.95735
1500,371.0,94.0,0.0,99.0,432.0,65069140.0,65299,1010,1.3846979865771811,455.0,5000000.0,2015.0,309.0,27000,60069140.0,1301.3828
1501,133.0,90.0,0.0,15.0,343.0,65087.0,8824,408,0.0,108.0,5000000.0,2007.0,29.0,559,-4934913.0,1.30174
1502,13.0,103.0,34.0,227.0,811.0,16066.0,1207,1789,0.0,44.0,5000000.0,2004.0,522.0,40,-4983934.0,0.32132
1503,44.0,105.0,0.0,394.0,745.0,37440.0,12672,1986,1.0,60.0,5000000.0,2014.0,508.0,0,-4962560.0,0.7488
1504,99.0,113.0,44.0,4.0,61.0,617228.0,6183,92,1.0,27.0,84450000.0,2006.0,12.0,1000,-83832772.0,0.7308798105387804
1505,104.0,148.0,0.0,263.0,3000.0,24475416.0,72443,3967,0.0,309.0,890000.0,1996.0,324.0,0,23585416.0,2750.0467415730336
1506,303.0,93.0,0.0,581.0,1000.0,47277326.0,138814,2990,0.0,1516.0,4800000.0,2005.0,1000.0,0,42477326.0,984.9442916666666
1507,122.0,94.0,187.0,427.0,1000.0,1247453.0,11202,3690,0.0,123.0,2800000.0,2005.0,887.0,750,-1552547.0,44.551892857142846
1508,359.0,121.0,337.0,41.0,982.0,1729969.0,68211,1520,0.0,219.0,5000000.0,2011.0,463.0,14000,-3270031.0,34.599380000000004
1509,130.0,118.0,7.0,339.0,968.0,1705139.0,4695,2545,0.0,69.0,4700000.0,1988.0,733.0,0,-2994861.0,36.279553191489356
1510,159.0,101.0,365.0,14.0,237.0,8025872.0,19234,302,3.0,258.0,4700000.0,1986.0,28.0,0,3325872.0,170.7632340425532
1511,440.0,90.0,0.0,428.0,33000.0,778565.0,83234,34779,1.0,475.0,4800000.0,2013.0,1000.0,30000,-4021435.0,16.220104166666665
1512,87.0,100.0,3.0,9.0,74.0,513836.0,6304,143,1.0,21.0,4600000.0,2010.0,52.0,0,-4086164.0,11.170347826086957
1513,121.0,97.0,4.0,577.0,13000.0,434417.0,8867,15093,1.0,65.0,4600000.0,2007.0,1000.0,0,-4165583.0,9.443847826086957
1514,45.0,96.0,37.0,542.0,801.0,81200000.0,87739,3113,0.0,133.0,4500000.0,1984.0,760.0,0,76700000.0,1804.4444444444446
1515,84.0,117.0,179.0,239.0,1000.0,52700832.0,107923,1862,4.0,197.0,4500000.0,1994.0,398.0,0,48200832.0,1171.1296
1516,202.0,108.0,0.0,346.0,22000.0,13060843.0,149528,26050,0.0,454.0,15000000.0,2002.0,3000.0,0,-1939157.0,87.07228666666668
1517,120.0,109.0,0.0,126.0,3000.0,3798532.0,41138,3668,0.0,208.0,4500000.0,1996.0,441.0,2000,-701468.0,84.41182222222223
1518,234.0,102.0,0.0,167.0,1000.0,3609278.0,573541,2235,0.0,1916.0,4500000.0,2000.0,1000.0,38000,-890722.0,80.20617777777778
1519,35.0,115.0,98.0,4.0,341.0,1687311.0,2412,371,3.0,40.0,700000000.0,1998.0,26.0,539,-698312689.0,0.24104442857142855
1520,49.0,98.0,10.0,402.0,589.0,10429707.0,10483,2705,1.3846979865771811,125.0,5000000.0,2014.0,416.0,0,5429707.0,208.59414
1521,283.0,133.0,219.0,701.0,15000.0,727883.0,580999,17040,1.0,2110.0,4500000.0,2001.0,933.0,33000,-3772117.0,16.175177777777776
1522,54.0,122.0,4.0,3.0,25.0,713413.0,9171,48,1.0,68.0,4500000.0,1997.0,20.0,689,-3786587.0,15.853622222222226
1523,92.0,106.0,68.0,391.0,835.0,410241.0,32357,2110,0.0,199.0,2000000.0,2002.0,601.0,3000,-1589759.0,20.51205
1524,202.0,112.0,0.0,38.0,717.0,211667.0,53508,907,0.0,131.0,4200000000.0,2005.0,126.0,4000,-4199788333.0,0.005039690476190475
1525,54.0,99.0,0.0,798.0,26000.0,92191.0,29463,29325,1.0,84.0,2500000.0,2001.0,1000.0,0,-2407809.0,3.68764
1526,98.0,110.0,143.0,76.0,155.0,49413.0,6919,398,0.0,26.0,35000000.0,2006.0,96.0,528,-34950587.0,0.14118
1527,138.0,104.0,0.0,329.0,14000.0,108229.0,30836,15860,1.0,137.0,4500000.0,2009.0,1000.0,7000,-4391771.0,2.4050888888888893
1528,149.0,133.0,869.0,425.0,888.0,112000000.0,680041,2176,0.0,760.0,4400000.0,1975.0,721.0,32000,107600000.0,2545.454545454545
1529,29.0,103.0,249.0,261.0,2000.0,8691.0,4952,3089,1.0,32.0,4500000.0,2014.0,298.0,0,-4491309.0,0.19313333333333327
1530,111.0,112.0,63.0,422.0,2000.0,26345.0,16445,4810,4.0,99.0,3000000.0,2012.0,1000.0,0,-2973655.0,0.8781666666666667
1531,149.0,101.0,51.0,8.0,446.0,20772796.0,34232,497,1.0,346.0,6000000.0,2002.0,20.0,0,14772796.0,346.2132666666667
1532,232.0,104.0,335.0,16.0,114.0,1487477.0,47097,206,0.0,310.0,4200000.0,2004.0,28.0,0,-2712523.0,35.41611904761905
1533,63.0,112.0,277.0,327.0,1000.0,62549000.0,41361,2412,0.0,148.0,2300000.0,1992.0,530.0,0,60249000.0,2719.5217391304345
1534,75.0,94.0,84.0,95.0,110.0,105500000.0,31260,582,0.0,152.0,4000000.0,1981.0,95.0,0,101500000.0,2637.5
1535,274.0,90.0,0.0,231.0,648.0,101055.0,17478,1951,0.0,159.0,4000000.0,2009.0,529.0,0,-3898945.0,2.5263750000000003
1536,265.0,101.0,0.0,11.0,19000.0,44566004.0,321283,32015,0.0,1848.0,4000000.0,2003.0,13000.0,17000,40566004.0,1114.1501
1537,154.0,93.0,11000.0,629.0,11000.0,39200000.0,192940,12691,0.0,491.0,4000000.0,1977.0,636.0,0,35200000.0,980.0
1538,44.0,152.0,309.0,132.0,232.0,36000000.0,9456,825,0.0,107.0,4000000.0,1952.0,178.0,625,32000000.0,900.0
1539,153.0,112.0,395.0,80.0,13000.0,31252964.0,71495,13707,1.0,522.0,4000000.0,2001.0,595.0,0,27252964.0,781.3240999999998
1540,256.0,95.0,9.0,428.0,584.0,131175.0,30219,1885,2.0,200.0,8500000.0,2015.0,430.0,22000,-8368825.0,1.543235294117647
1541,123.0,111.0,81.0,687.0,12000.0,31968347.0,93894,14823,0.0,286.0,3600000.0,1995.0,898.0,0,28368347.0,888.009638888889
1542,149.0,91.0,357.0,326.0,3000.0,35385560.0,27198,4807,1.0,131.0,4000000.0,2015.0,465.0,8000,31385560.0,884.6389999999999
1543,323.0,106.0,450.0,712.0,14000.0,20803237.0,110616,18645,1.0,291.0,3500000.0,2010.0,3000.0,16000,17303237.0,594.3782
1544,172.0,93.0,0.0,133.0,355.0,13008928.0,73501,837,0.0,333.0,4000000.0,1988.0,151.0,27000,9008928.0,325.2232
1545,161.0,93.0,8.0,400.0,45000.0,15152879.0,13506,46868,0.0,68.0,5000000.0,2013.0,541.0,0,10152879.0,303.05758
1546,548.0,165.0,0.0,127.0,230.0,25359200.0,266020,673,0.0,836.0,4000000.0,2014.0,193.0,92000,21359200.0,633.98
1547,177.0,96.0,11000.0,405.0,19000.0,10515579.0,66840,20132,0.0,248.0,4000000.0,2006.0,427.0,0,6515579.0,262.889475
1548,27.0,93.0,69.0,69.0,522.0,10097096.0,5612,955,2.0,38.0,4000000.0,2001.0,231.0,842,6097096.0,252.4274
1549,22.0,82.0,69.0,585.0,939.0,9821335.0,1415,3354,1.0,10.0,6000000.0,2000.0,706.0,118,3821335.0,163.68891666666667
1550,157.0,101.0,47.0,407.0,658.0,8243880.0,28714,3086,1.0,215.0,3200000.0,2003.0,636.0,762,5043880.0,257.62125
1551,125.0,81.0,5.0,710.0,49000.0,7825820.0,13086,50831,0.0,156.0,4000000.0,2006.0,780.0,576,3825820.0,195.6455
1552,300.0,105.0,171.0,143.0,382.0,7159147.0,120189,954,0.0,308.0,3400000.0,2007.0,273.0,11000,3759147.0,210.56314705882355
1553,69.0,86.0,89.0,511.0,986.0,17314483.0,14621,4073,2.0,48.0,4000000.0,2014.0,713.0,0,13314483.0,432.862075
1554,143.0,110.0,675.0,968.0,16000.0,6525762.0,44339,19928,2.0,425.0,4000000.0,2002.0,977.0,0,2525762.0,163.14405
1555,51.0,110.0,99.0,960.0,4000.0,4301331.0,78241,7921,6.0,177.0,4000000.0,1995.0,975.0,0,301331.0,107.533275
1556,163.0,104.0,30.0,296.0,769.0,4046737.0,67949,2251,1.0,390.0,4000000.0,2002.0,413.0,15000,46737.0,101.168425
1557,52.0,96.0,2.0,0.0,960.0,3713002.0,3611,972,1.0,62.0,8000000.0,2003.0,12.0,131,-4286998.0,46.412525
1558,40.0,110.0,0.0,237.0,721.0,3468572.0,10073,1966,0.0,78.0,4000000.0,1988.0,246.0,816,-531428.0,86.7143
1559,50.0,84.0,378.0,611.0,925.0,2892582.0,22697,3559,0.0,202.0,4000000.0,1996.0,729.0,0,-1107418.0,72.31455
1560,45.0,94.0,24.0,545.0,834.0,2800000.0,4377,2662,3.0,85.0,4000000.0,1999.0,625.0,309,-1200000.0,70.0
1561,121.0,93.0,131.0,90.0,497.0,2426851.0,16224,776,1.0,76.0,4000000.0,2007.0,113.0,830,-1573149.0,60.671275
1562,114.0,96.0,101.0,71.0,730.0,1325073.0,18762,1208,0.0,91.0,4000000.0,2005.0,394.0,708,-2674927.0,33.126825
1563,116.0,101.0,21.0,161.0,420.0,864959.0,20275,1215,0.0,151.0,4000000.0,2005.0,291.0,0,-3135041.0,21.623975
1564,115.0,102.0,330.0,0.0,48.0,2601847.0,22457,48,0.0,69.0,4000000.0,2011.0,0.0,26000,-1398153.0,65.04617499999999
1565,15.0,87.0,101.0,324.0,721.0,800000.0,2308,1700,0.0,35.0,4000000.0,1987.0,576.0,550,-3200000.0,20.0
1566,41.0,99.0,60.0,444.0,979.0,562059.0,8535,3130,4.0,113.0,4000000.0,2002.0,665.0,872,-3437941.0,14.051475
1567,31.0,106.0,81.0,687.0,2000.0,399793.0,2877,4343,0.0,70.0,4000000.0,1999.0,811.0,111,-3600207.0,9.994825
1568,232.0,117.0,234.0,221.0,12000.0,371897.0,36494,13607,2.0,118.0,4000000.0,2013.0,1000.0,11000,-3628103.0,9.297425
1569,43.0,99.0,13.0,159.0,419.0,302204.0,6705,975,3.0,53.0,3000000.0,1997.0,254.0,167,-2697796.0,10.073466666666668
1570,68.0,102.0,212.0,195.0,10000.0,354704.0,2705,11083,0.0,38.0,1300000.0,1987.0,633.0,314,-945296.0,27.28492307692308
1571,51.0,85.0,0.0,209.0,945.0,265107.0,4617,2282,1.0,93.0,1500000.0,2000.0,774.0,614,-1234893.0,17.6738
1572,33.0,86.0,8.0,428.0,759.0,185577.0,2133,2805,1.0,31.0,4000000.0,1999.0,638.0,182,-3814423.0,4.639425
1573,26.0,120.0,45.0,69.0,623.0,100412.0,2112,824,0.0,7.0,4000000.0,2013.0,85.0,0,-3899588.0,2.5103
1574,109.0,106.0,0.0,67.0,617.0,58214.0,34224,916,0.0,137.0,9500000.0,2010.0,163.0,10000,-9441786.0,0.6127789473684211
1575,34.0,103.0,272.0,70.0,736.0,75078.0,1398,1403,4.0,26.0,14000000.0,2000.0,450.0,132,-13924922.0,0.5362714285714286
1576,31.0,93.0,12.0,15.0,578.0,64359.0,811,643,1.0,26.0,2500000.0,1998.0,29.0,108,-2435641.0,2.57436
1577,141.0,112.0,105.0,748.0,18000.0,317125.0,23334,25269,0.0,87.0,16000000.0,2013.0,6000.0,0,-15682875.0,1.98203125
1578,64.0,113.0,58.0,9.0,331.0,146402.0,9913,387,1.0,38.0,4000000.0,2002.0,27.0,0,-3853598.0,3.66005
1579,215.0,98.0,53.0,65.0,530.0,18469.0,34263,1038,1.0,141.0,650000.0,2010.0,238.0,0,-631531.0,2.8413846153846154
1580,12.0,92.0,19.0,599.0,18000.0,12836.0,1686,20135,1.0,28.0,4000000.0,1997.0,759.0,161,-3987164.0,0.3209
1581,70.0,106.0,19.0,9.0,585.0,20262.0,1738,629,2.0,10.0,4000000.0,2014.0,29.0,278,-3979738.0,0.50655
1582,36.0,93.0,55.0,5.0,223.0,4063.0,2086,242,3.0,20.0,4000000.0,2012.0,11.0,657,-3995937.0,0.101575
1583,157.0,226.0,149.0,248.0,503.0,198655278.0,215340,1862,1.0,706.0,3977000.0,1939.0,384.0,16000,194678278.0,4995.103796831782
1584,31.0,104.0,10.0,196.0,507.0,143653.0,1177,1281,0.0,10.0,4000000.0,2014.0,236.0,0,-3856347.0,3.591325
1585,53.0,152.0,541.0,288.0,773.0,14873.0,5294,2888,2.0,67.0,3800000.0,1965.0,575.0,251,-3785127.0,0.3913947368421053
1586,21.0,107.0,24.0,83.0,277.0,8000000.0,3167,731,0.0,90.0,3768785.0,1950.0,244.0,456,4231215.0,212.2700021359669
1587,78.0,95.0,89.0,388.0,963.0,37606.0,31836,2658,0.0,90.0,3500000.0,2009.0,654.0,0,-3462394.0,1.0744571428571428
1588,41.0,102.0,136.0,48.0,89.0,2956000.0,3258,282,0.0,54.0,3700000.0,1948.0,78.0,359,-744000.0,79.8918918918919
1589,61.0,99.0,29.0,64.0,117.0,19959.0,3579,298,2.0,14.0,3800000.0,2009.0,64.0,0,-3780041.0,0.5252368421052631
1590,112.0,109.0,13.0,480.0,3000.0,2706659.0,17770,5977,0.0,172.0,2000000.0,2006.0,796.0,0,706659.0,135.33295
1591,122.0,91.0,11.0,121.0,1000.0,45857453.0,82232,2323,3.0,174.0,3500000.0,1997.0,891.0,0,42357453.0,1310.212942857143
1592,134.0,88.0,104.0,318.0,628.0,83400000.0,160281,2726,0.0,427.0,3500000.0,1980.0,575.0,16000,79900000.0,2382.857142857143
1593,20.0,97.0,473.0,624.0,826.0,27900000.0,74626,3455,1.0,157.0,3500000.0,1995.0,723.0,8000,24400000.0,797.1428571428571
1594,28.0,97.0,117.0,556.0,851.0,27900000.0,39508,3036,2.0,96.0,3500000.0,1993.0,582.0,0,24400000.0,797.1428571428571
1595,95.0,85.0,10.0,178.0,3000.0,14000000.0,15956,3617,0.0,118.0,3500000.0,1987.0,273.0,1000,10500000.0,400.0
1596,425.0,92.0,22.0,159.0,648.0,25138292.0,66483,1122,0.0,452.0,3500000.0,2015.0,191.0,43000,21638292.0,718.2369142857143
1597,19.0,93.0,0.0,78.0,625.0,10305534.0,1721,987,2.0,38.0,3500000.0,1998.0,118.0,280,6805534.0,294.44382857142864
1598,43.0,96.0,0.0,111.0,385.0,9449219.0,13949,995,2.0,98.0,3500000.0,1996.0,356.0,453,5949219.0,269.9776857142857
1599,127.0,105.0,386.0,248.0,3000.0,6390032.0,24977,4238,2.0,229.0,3500000.0,1998.0,258.0,0,2890032.0,182.57234285714284
1600,262.0,129.0,195.0,50.0,827.0,20167424.0,131831,1044,0.0,231.0,2000000.0,2009.0,88.0,33000,18167424.0,1008.3712
1601,252.0,37.0,0.0,199.0,634.0,5923044.0,113451,1347,0.0,537.0,3600000.0,1987.0,328.0,0,2323044.0,164.52900000000002
1602,31.0,81.0,0.0,542.0,560.0,3293258.0,11399,2238,0.0,131.0,3000000.0,2001.0,555.0,0,293258.0,109.77526666666664
1603,39.0,106.0,22.0,10.0,174.0,886410.0,1024,222,0.0,494.0,3500000.0,1998.0,16.0,140,-2613590.0,25.326
1604,337.0,103.0,12.0,4.0,29.0,252652.0,54104,44,0.0,199.0,19900000.0,2010.0,4.0,38000,-19647348.0,1.2696080402010048
1605,30.0,101.0,0.0,681.0,827.0,220234.0,1950,3574,3.0,24.0,3500000.0,2006.0,729.0,360,-3279766.0,6.2924
1606,50.0,98.0,9.0,405.0,11000.0,101228.0,7228,20009,4.0,53.0,3500000.0,2005.0,8000.0,414,-3398772.0,2.892228571428572
1607,50.0,91.0,23.0,660.0,4000.0,96793.0,12188,6380,3.0,135.0,3500000.0,2004.0,756.0,1000,-3403207.0,2.7655142857142856
1608,9.0,105.0,28.0,131.0,426.0,123777.0,342,1043,0.0,15.0,3500000.0,2016.0,294.0,0,-3376223.0,3.536485714285714
1609,169.0,80.0,10.0,34.0,11000.0,77413017.0,45984,11218,0.0,331.0,8000000.0,2005.0,108.0,0,69413017.0,967.6627125
1610,290.0,107.0,78.0,969.0,18000.0,5354039.0,92599,22834,8.0,225.0,3500000.0,2011.0,2000.0,21000,1854039.0,152.97254285714286
1611,159.0,92.0,0.0,539.0,1000.0,2926565.0,28573,3608,0.0,72.0,3000000.0,2008.0,585.0,0,-73435.0,97.55216666666666
1612,535.0,107.0,141.0,535.0,24000.0,13092000.0,399138,26495,0.0,731.0,3300000.0,2014.0,970.0,129000,9792000.0,396.7272727272728
1613,214.0,135.0,353.0,40.0,1000.0,7563397.0,533200,1211,0.0,749.0,3300000.0,2002.0,69.0,28000,4263397.0,229.19384848484853
1614,47.0,99.0,8.0,78.0,798.0,104257.0,19194,1430,2.0,160.0,2200000.0,1999.0,472.0,0,-2095743.0,4.738954545454545
1615,349.0,115.0,346.0,26.0,74.0,610968.0,170155,216,1.0,249.0,3800000.0,2012.0,69.0,60000,-3189032.0,16.078105263157894
1616,60.0,91.0,38.0,377.0,625.0,8108247.0,9607,2747,0.0,174.0,3300000.0,2006.0,464.0,0,4808247.0,245.7044545454545
1617,16.0,92.0,4.0,405.0,631.0,7680.0,704,2020,0.0,18.0,2000000.0,1999.0,443.0,100,-1992320.0,0.384
1618,155.0,101.0,13.0,6.0,280.0,6517198.0,30474,308,0.0,172.0,3000000.0,2004.0,11.0,0,3517198.0,217.2399333333333
1619,261.0,105.0,101.0,157.0,1000.0,5776314.0,73349,2016,4.0,142.0,3200000.0,2010.0,394.0,15000,2576314.0,180.5098125
1620,94.0,109.0,644.0,559.0,1000.0,141600000.0,90177,3468,6.0,257.0,3000000.0,1978.0,783.0,0,138600000.0,4720.0
1621,164.0,110.0,82.0,177.0,387.0,51100000.0,139432,1198,2.0,418.0,3000000.0,1964.0,202.0,0,48100000.0,1703.3333333333335
1622,134.0,94.0,0.0,557.0,2000.0,16501785.0,469561,3559,4.0,514.0,3500000.0,1996.0,887.0,21000,13001785.0,471.4795714285715
1623,53.0,115.0,0.0,360.0,1000.0,38168022.0,4687,1964,0.0,83.0,3000000.0,2000.0,436.0,290,35168022.0,1272.2674
1624,264.0,98.0,21.0,189.0,438.0,84749884.0,82133,1081,0.0,359.0,3000000.0,2010.0,332.0,14000,81749884.0,2824.996133333333
1625,94.0,91.0,52.0,482.0,773.0,24788807.0,21245,1965,0.0,213.0,3000000.0,1998.0,588.0,0,21788807.0,826.2935666666667
1626,215.0,120.0,909.0,184.0,909.0,21244913.0,123090,1779,2.0,888.0,4000000.0,2002.0,504.0,4000,17244913.0,531.122825
1627,138.0,87.0,28.0,217.0,426.0,30000000.0,43485,1472,0.0,327.0,2200000.0,1985.0,359.0,0,27800000.0,1363.6363636363635
1628,55.0,117.0,133.0,249.0,687.0,20966644.0,29610,1665,0.0,94.0,3000000.0,1985.0,443.0,0,17966644.0,698.8881333333335
1629,361.0,85.0,65.0,535.0,942.0,64423650.0,139329,3708,0.0,578.0,3000000.0,2013.0,810.0,31000,61423650.0,2147.455
1630,411.0,110.0,301.0,412.0,1000.0,48056940.0,155153,2239,0.0,524.0,3000000.0,2012.0,419.0,58000,45056940.0,1601.898
1631,24.0,113.0,9.0,12.0,71.0,19184015.0,1466,159,1.0,35.0,3000000.0,2002.0,65.0,63,16184015.0,639.4671666666667
1632,35.0,98.0,188.0,693.0,2000.0,24629916.0,12942,4277,0.0,34.0,3000000.0,1997.0,970.0,902,21629916.0,820.9972
1633,158.0,86.0,41.0,155.0,956.0,19472057.0,25332,1862,0.0,307.0,3000000.0,1986.0,316.0,0,16472057.0,649.0685666666667
1634,122.0,161.0,767.0,87.0,682.0,27200000.0,149444,1035,2.0,273.0,3000000.0,1957.0,119.0,0,24200000.0,906.6666666666665
1635,16.0,100.0,32.0,175.0,610.0,15369573.0,2580,1441,1.0,54.0,3000000.0,1990.0,232.0,710,12369573.0,512.3191
1636,112.0,91.0,18.0,307.0,935.0,15935068.0,19331,2899,0.0,317.0,2500000.0,1993.0,805.0,949,13435068.0,637.4027199999998
1637,114.0,100.0,1000.0,220.0,989.0,11694528.0,7721,2165,0.0,72.0,3000000.0,2005.0,744.0,635,8694528.0,389.8176
1638,49.0,84.0,23.0,706.0,1000.0,10017041.0,8265,4815,3.0,20.0,3000000.0,2009.0,927.0,545,7017041.0,333.90136666666666
1639,37.0,99.0,18.0,233.0,939.0,7059537.0,8279,2321,0.0,101.0,3000000.0,2006.0,407.0,837,4059537.0,235.3179
1640,405.0,109.0,0.0,48.0,140.0,8114507.0,95362,328,1.0,270.0,3000000.0,2013.0,63.0,62000,5114507.0,270.48356666666666
1641,29.0,95.0,4.0,152.0,641.0,7888703.0,8465,1389,1.0,65.0,3000000.0,1987.0,168.0,491,4888703.0,262.9567666666667
1642,81.0,97.0,152.0,135.0,674.0,7282851.0,9502,1395,1.0,100.0,3000000.0,1988.0,174.0,812,4282851.0,242.7617
1643,75.0,90.0,15.0,453.0,953.0,5844929.0,6000,2510,1.0,109.0,3000000.0,2002.0,625.0,595,2844929.0,194.83096666666665
1644,82.0,96.0,70.0,163.0,883.0,4170647.0,14548,1616,0.0,161.0,1900000.0,1999.0,183.0,1000,2270647.0,219.5077368421053
1645,48.0,82.0,0.0,51.0,472.0,4142507.0,3665,858,1.0,81.0,3000000.0,2000.0,324.0,131,1142507.0,138.08356666666666
1646,33.0,109.0,300.0,200.0,729.0,4109095.0,8239,1292,0.0,92.0,3000000.0,1996.0,257.0,0,1109095.0,136.96983333333333
1647,22.0,98.0,16.0,222.0,687.0,3902679.0,3943,1806,0.0,49.0,3000000.0,1993.0,233.0,217,902679.0,130.0893
1648,30.0,95.0,45.0,267.0,578.0,3559990.0,8005,1363,0.0,49.0,3000000.0,1997.0,341.0,417,559990.0,118.66633333333334
1649,79.0,104.0,11.0,194.0,11000.0,3287435.0,8603,12250,2.0,115.0,4500000.0,2001.0,813.0,430,-1212565.0,73.05411111111111
1650,49.0,87.0,18.0,844.0,3000.0,3071947.0,18711,9555,3.0,183.0,3500000.0,1999.0,2000.0,0,-428053.0,87.76991428571431
1651,42.0,108.0,232.0,353.0,10000.0,2961991.0,15885,11459,4.0,78.0,3300000.0,1996.0,721.0,0,-338009.0,89.75730303030302
1652,152.0,94.0,151.0,29.0,113.0,2912363.0,25063,278,1.0,177.0,3000000.0,2005.0,64.0,0,-87637.0,97.07876666666668
1653,23.0,89.0,269.0,24.0,489.0,2223990.0,761,539,1.0,14.0,3000000.0,2003.0,26.0,26,-776010.0,74.13300000000002
1654,254.0,102.0,0.0,387.0,40000.0,1821983.0,31089,43810,0.0,261.0,3000000.0,2014.0,3000.0,20000,-1178017.0,60.73276666666667
1655,305.0,120.0,0.0,38.0,717.0,2181290.0,356181,852,0.0,809.0,3000000.0,2003.0,78.0,43000,-818710.0,72.70966666666666
1656,19.0,110.0,13.0,221.0,439.0,2848578.0,3942,1567,0.0,65.0,3500000.0,2010.0,399.0,0,-651422.0,81.38794285714286
1657,272.0,86.0,59.0,104.0,694.0,703002.0,37495,1249,4.0,230.0,3000000.0,2011.0,324.0,37000,-2296998.0,23.4334
1658,5.0,101.0,0.0,165.0,574.0,3105269.0,368,1335,2.0,8.0,3000000.0,2016.0,327.0,174,105269.0,103.50896666666668
1659,5.0,87.0,84.0,331.0,702.0,252726.0,1289,2715,0.0,18.0,3000000.0,2006.0,366.0,76,-2747274.0,8.424199999999999
1660,156.0,87.0,21.0,416.0,4000.0,418268.0,37156,8353,3.0,129.0,3000000.0,2012.0,3000.0,0,-2581732.0,13.942266666666667
